,Match,Ground,Versus,Date,Wkts,Avg,WicketsCric,Overs,Runs,Econ,AvgCric,SR,5W
0,1.0,MA Chidambaram Stadium,Rajasthan Royals,2019-03-31,,,0,2,26,13.0,-,-,0
1,2.0,Sawai Mansingh Stadium,Rajasthan Royals,2019-04-11,1.0,51.0,1,4,25,6.25,25,24,0
2,3.0,Eden Gardens,Kolkata Knight Riders,2019-04-14,2.0,40.5,1,4,30,7.5,30,24,0
3,4.0,MA Chidambaram Stadium,Mumbai Indians,2019-04-26,3.0,23.5,2,4,13,3.25,6.5,12,0
