,Match,Ground,Versus,Date,Wkts,Avg,WicketsCric,Overs,Runs,Econ,AvgCric,SR,5W
0,1,MA Chidambaram Stadium,Chennai Super Kings,2019-03-23,,,0,0.4,3,4.5,-,-,0
1,4,Arun Jaitley Stadium,Delhi Capitals,2019-04-28,,,0,1.0,5,5.0,-,-,0
