,Match,Ground,Vs,Date,Agg,Avg,WicketsCric,Overs,Runs,Econ,AvgCric,SR,5W
0,1.0,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,2019-04-06,6.0,2.0,6,3.4,12,3.27,2,3.7,1
1,2.0,Wankhede Stadium,Kings XI Punjab,2019-04-10,6.0,5.67,0,2.0,22,11.0,-,-,0
2,3.0,Wankhede Stadium,Rajasthan Royals,2019-04-13,6.0,14.5,0,3.0,53,17.67,-,-,0
