,Match,Ground,Versus,Date,Wkts,Avg,WicketsCric,Overs,Runs,Econ,AvgCric,SR,5W
0,1.0,Sawai Mansingh Stadium,Sunrisers Hyderabad,2018-04-29,,,0,1,8,8.0,-,-,0
1,2.0,Sawai Mansingh Stadium,Punjab Kings,2018-05-08,,,0,2,19,9.5,-,-,0
