,Match,Ground,Versus,Date,Wkts,Avg,WicketsCric,Overs,Runs,Econ,AvgCric,SR,5W
0,1,Arun Jaitley Stadium,Punjab Kings,2019-04-20,,,0,1.0,5,5.0,-,-,0
1,2,Sawai Mansingh Stadium,Rajasthan Royals,2019-04-22,,,0,1.0,16,16.0,-,-,0
2,3,Arun Jaitley Stadium,Royal Challengers Bangalore,2019-04-28,1.0,27.0,1,1.0,6,6.0,6,6,0
3,4,MA Chidambaram Stadium,Chennai Super Kings,2019-05-01,,46.0,0,2.0,19,9.5,-,-,0
4,5,Arun Jaitley Stadium,Rajasthan Royals,2019-05-04,,48.0,0,0.5,2,2.4,-,-,0
5,6,Dr YS Rajasekhara Reddy Cricket Stadium,Sunrisers Hyderabad,2019-05-08,,59.0,0,1.0,11,11.0,-,-,0
