,Match,Ground,Vs,Date,Agg,Avg,WicketsCric,Overs,Runs,Econ,AvgCric,SR,5W
0,1,Holkar Cricket Stadium,Rising Pune Supergiant,2017-04-08,1,26.0,1,3.0,26,8.67,26,18,0
1,2,Holkar Cricket Stadium,Royal Challengers Bangalore,2017-04-10,1,39.0,0,1.0,13,13.0,-,-,0
2,3,Saurashtra Cricket Association Stadium,Gujarat Lions,2017-04-23,1,61.0,0,3.0,22,7.33,-,-,0
3,4,Punjab Cricket Association IS Bindra Stadium,Delhi Capitals,2017-04-30,1,68.0,0,2.0,7,3.5,-,-,0
4,5,M Chinnaswamy Stadium,Royal Challengers Bangalore,2017-05-05,1,83.0,0,1.0,15,15.0,-,-,0
5,6,Punjab Cricket Association IS Bindra Stadium,Gujarat Lions,2017-05-07,2,57.5,1,2.4,32,12.0,32,16,0
